0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-0.2761638461646771,7.8946970261531755,-0.3785059570848742,1.0490219033261234,2.6073460213614092,-0.6022235883156017,-0.7907779604022722,-0.14776544703353658,0.522451259541717,0.9401004721843226,-0.4821967605994122,-0.356906976365634,0.5201947657178754,-0.3691804740888393,-0.4626057488379493,-0.17556847667593672,-0.16041302234211782,1.8583235949481856,-0.2722146321683653,-0.1918569873014924,-0.2990549618056451,-0.1822358502451063,-0.4479045980750119,-0.1832176303771771,-0.07727326950090875,-0.3607077939883877,0.8746275292285081,-0.6832983718872899,-0.3987584574310535,-0.9827889215334388,1.435260458579424,-0.21627779453279958
3.446793544144954,-0.12666730549471983,-0.04544971440321615,-0.9532689420776722,-0.3835317567393131,-0.6022235883156017,1.469190904531623,-0.14776544703353658,1.3489935355246987,0.9401004721843226,1.1861248999598655,1.3852400193805712,-2.4732439430436126,-0.3691804740888393,-0.4626057488379493,-0.17556847667593672,6.233907854857748,-0.5381194118820208,-0.2722146321683653,-0.1918569873014924,-0.2990549618056451,-0.1822358502451063,-0.4479045980750119,-0.1832176303771771,-0.07727326950090875,2.7723271209165867,-1.143343842472099,-0.6832983718872899,2.507783800856193,-0.9827889215334388,-0.6967376506629113,-0.21627779453279958
1.5853148489901385,-0.12666730549471983,-0.4568721318334996,-0.9532689420776722,-0.3835317567393131,1.8331271454117573,-0.5528865009355464,0.16511045445151173,-0.935477477261598,0.18773360688596136,-0.4821967605994122,-0.356906976365634,0.5201947657178754,-0.3691804740888393,-0.4626057488379493,-0.17556847667593672,-0.16041302234211782,1.8583235949481856,-0.2722146321683653,-0.1918569873014924,-0.2990549618056451,-0.1822358502451063,-0.4479045980750119,-0.1832176303771771,-0.07727326950090875,-0.3607077939883877,0.8746275292285081,-0.6832983718872899,-0.3987584574310535,-0.9827889215334388,1.435260458579424,-0.21627779453279958
4.377532891722362,-0.12666730549471983,-0.23694125431316376,-0.9532689420776722,-0.3835317567393131,-0.6022235883156017,-1.3855066090690866,-1.39926905297373,0.2928561828797776,-0.18844982576321928,-0.35386432517177546,3.5629237640633282,-0.4776181372026206,-0.3691804740888393,-0.4626057488379493,-0.17556847667593672,-0.16041302234211782,-0.5381194118820208,3.6735718136617215,-0.1918569873014924,-0.2990549618056451,-0.1822358502451063,-0.4479045980750119,-0.1832176303771771,-0.07727326950090875,-0.3607077939883877,0.8746275292285081,-0.6832983718872899,-0.3987584574310535,-0.9827889215334388,-0.6967376506629113,4.6236831763528325
0.9084135052974783,-0.12666730549471983,1.212200993256176,-0.9532689420776722,-0.3835317567393131,-0.6022235883156017,-1.266560879335724,-1.39926905297373,0.6688181209137033,0.18773360688596136,-0.4821967605994122,-0.356906976365634,0.5201947657178754,-0.3691804740888393,-0.4626057488379493,-0.17556847667593672,-0.16041302234211782,-0.5381194118820208,-0.2722146321683653,-0.1918569873014924,-0.2990549618056451,-0.1822358502451063,-0.4479045980750119,-0.1832176303771771,12.941085662076718,-0.3607077939883877,0.8746275292285081,-0.6832983718872899,-0.3987584574310535,-0.9827889215334388,-0.6967376506629113,4.6236831763528325
0.06228682568165302,-0.12666730549471983,8.269896610234195,-0.9532689420776722,-0.3835317567393131,-0.6022235883156017,-0.4339407712021835,0.7908622574216084,-0.568125354602495,-0.18844982576321928,0.3427974671496811,1.8207767683171225,-0.4776181372026206,-0.3691804740888393,-0.4626057488379493,-0.17556847667593672,-0.16041302234211782,1.8583235949481856,-0.2722146321683653,-0.1918569873014924,-0.2990549618056451,-0.1822358502451063,-0.4479045980750119,-0.1832176303771771,-0.07727326950090875,-0.3607077939883877,0.8746275292285081,-0.6832983718872899,-0.3987584574310535,-0.9827889215334388,1.435260458579424,-0.21627779453279958
-0.6992271859725897,-0.12666730549471983,-0.30582764985832644,-0.9532689420776722,-0.3835317567393131,-0.6022235883156017,-1.3855066090690866,0.7908622574216084,-0.01996710907211477,-0.5646332584124,-0.4821967605994122,-0.356906976365634,0.5201947657178754,-0.3691804740888393,-0.4626057488379493,-0.17556847667593672,-0.16041302234211782,-0.5381194118820208,-0.2722146321683653,-0.1918569873014924,-0.2990549618056451,-0.1822358502451063,2.232618294828326,-0.1832176303771771,-0.07727326950090875,-0.3607077939883877,0.8746275292285081,-0.6832983718872899,-0.3987584574310535,1.0175124872589192,-0.6967376506629113,-0.21627779453279958
-1.1222905257805025,-0.12666730549471983,0.9442392344382954,1.0490219033261234,-0.3835317567393131,1.8331271454117573,1.3502451747982602,0.7908622574216084,-0.5939548007269632,0.18773360688596136,-0.4821967605994122,-0.356906976365634,0.5201947657178754,-0.3691804740888393,-0.4626057488379493,-0.17556847667593672,-0.16041302234211782,-0.5381194118820208,-0.2722146321683653,-0.1918569873014924,-0.2990549618056451,-0.1822358502451063,2.232618294828326,-0.1832176303771771,-0.07727326950090875,-0.3607077939883877,-1.143343842472099,1.4634895107944879,-0.3987584574310535,-0.9827889215334388,1.435260458579424,-0.21627779453279958
-0.6146145180110072,-0.12666730549471983,0.268330977231401,1.0490219033261234,-0.3835317567393131,-0.6022235883156017,-0.7907779604022722,1.1037381589066568,-0.6111744314766087,-0.5646332584124,1.442789770815139,0.5141665215074686,-2.4732439430436126,2.70870230195154,-0.4626057488379493,-0.17556847667593672,-0.16041302234211782,-0.5381194118820208,-0.2722146321683653,-0.1918569873014924,-0.2990549618056451,-0.1822358502451063,-0.4479045980750119,-0.1832176303771771,-0.07727326950090875,-0.3607077939883877,0.8746275292285081,-0.6832983718872899,-0.3987584574310535,1.0175124872589192,-0.6967376506629113,-0.21627779453279958
1.2468641771438085,-0.12666730549471983,0.14667381078696232,-0.9532689420776722,-0.3835317567393131,-0.6022235883156017,-1.5044523388024496,-0.7735172500036332,-0.10893520127861628,-0.18844982576321928,2.1027851530144135,0.5141665215074686,-2.4732439430436126,-0.3691804740888393,-0.4626057488379493,-0.17556847667593672,-0.16041302234211782,-0.5381194118820208,-0.2722146321683653,-0.1918569873014924,3.3438669399168726,-0.1822358502451063,-0.4479045980750119,-0.1832176303771771,-0.07727326950090875,-0.3607077939883877,0.8746275292285081,-0.6832983718872899,-0.3987584574310535,1.0175124872589192,-0.6967376506629113,-0.21627779453279958
1.3314768451053909,-0.12666730549471983,-0.06535725073048793,-0.9532689420776722,-0.3835317567393131,-0.6022235883156017,0.04184214773126815,1.416614060391705,-0.7431916005572238,-0.5646332584124,1.2227913100820473,0.5141665215074686,-2.4732439430436126,-0.3691804740888393,-0.4626057488379493,-0.17556847667593672,-0.16041302234211782,1.8583235949481856,-0.2722146321683653,-0.1918569873014924,-0.2990549618056451,-0.1822358502451063,-0.4479045980750119,-0.1832176303771771,-0.07727326950090875,-0.3607077939883877,0.8746275292285081,-0.6832983718872899,-0.3987584574310535,-0.9827889215334388,1.435260458579424,-0.21627779453279958
